leg_group_id,from_area_id,to_area_id,network_id,fare_product_id,from_timeframe_group_id,to_timeframe_group_id,rule_priority,transfer_only
BA,906309,901509,BA,BA:matrix:906309-901509,,,,
BA,901509,906309,BA,BA:matrix:906309-901509,,,,
BA,906309,901609,BA,BA:matrix:906309-901609,,,,
BA,901609,906309,BA,BA:matrix:906309-901609,,,,
BA,906309,901709,BA,BA:matrix:906309-901709,,,,
BA,901709,906309,BA,BA:matrix:906309-901709,,,,
BA,906309,901809,BA,BA:matrix:906309-901809,,,,
BA,901809,906309,BA,BA:matrix:906309-901809,,,,
BA,906309,mtc:daly-city-bart,BA,BA:matrix:906309-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,906309,BA,BA:matrix:906309-mtc:daly-city-bart,,,,
BA,906309,mtc:oak,BA,BA:matrix:906309-mtc:oak,,,,
BA,mtc:oak,906309,BA,BA:matrix:906309-mtc:oak,,,,
BA,906309,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:906309-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,906309,BA,BA:matrix:906309-mtc:warm-springs-south-fremont-bart,,,,
BA,906309,mtc:great-mall-milpitas-bart,BA,BA:matrix:906309-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,906309,BA,BA:matrix:906309-mtc:great-mall-milpitas-bart,,,,
BA,906309,909509,BA,BA:matrix:906309-909509,,,,
BA,909509,906309,BA,BA:matrix:906309-909509,,,,
BA,906309,908209,BA,BA:matrix:906309-908209,,,,
BA,908209,906309,BA,BA:matrix:906309-908209,,,,
BA,906309,908309,BA,BA:matrix:906309-908309,,,,
BA,908309,906309,BA,BA:matrix:906309-908309,,,,
BA,mtc:sfo,mtc:millbrae-bart,BA,BA:matrix:mtc:sfo-mtc:millbrae-bart,,,,
BA,mtc:millbrae-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:millbrae-bart,,,,
BA,mtc:sfo,905209,BA,BA:matrix:mtc:sfo-905209,,,,
BA,905209,mtc:sfo,BA,BA:matrix:mtc:sfo-905209,,,,
BA,mtc:sfo,mtc:richmond-bart-amtrak,BA,BA:matrix:mtc:sfo-mtc:richmond-bart-amtrak,,,,
BA,mtc:richmond-bart-amtrak,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:richmond-bart-amtrak,,,,
BA,mtc:sfo,mtc:el-cerrito-del-norte-bart,BA,BA:matrix:mtc:sfo-mtc:el-cerrito-del-norte-bart,,,,
BA,mtc:el-cerrito-del-norte-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:el-cerrito-del-norte-bart,,,,
BA,mtc:sfo,904409,BA,BA:matrix:mtc:sfo-904409,,,,
BA,904409,mtc:sfo,BA,BA:matrix:mtc:sfo-904409,,,,
BA,mtc:sfo,904309,BA,BA:matrix:mtc:sfo-904309,,,,
BA,904309,mtc:sfo,BA,BA:matrix:mtc:sfo-904309,,,,
BA,mtc:sfo,904209,BA,BA:matrix:mtc:sfo-904209,,,,
BA,904209,mtc:sfo,BA,BA:matrix:mtc:sfo-904209,,,,
BA,mtc:sfo,904109,BA,BA:matrix:mtc:sfo-904109,,,,
BA,904109,mtc:sfo,BA,BA:matrix:mtc:sfo-904109,,,,
BA,mtc:sfo,mtc:macarthur-bart,BA,BA:matrix:mtc:sfo-mtc:macarthur-bart,,,,
BA,mtc:macarthur-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:macarthur-bart,,,,
BA,mtc:sfo,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:sfo-mtc:19th-st-oakland-bart,,,,
BA,mtc:19th-st-oakland-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:19th-st-oakland-bart,,,,
BA,mtc:sfo,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:sfo-mtc:12th-st-oakland-city-center-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:12th-st-oakland-city-center-bart,,,,
BA,mtc:sfo,902109,BA,BA:matrix:mtc:sfo-902109,,,,
BA,902109,mtc:sfo,BA,BA:matrix:mtc:sfo-902109,,,,
BA,mtc:sfo,mtc:fruitvale,BA,BA:matrix:mtc:sfo-mtc:fruitvale,,,,
BA,mtc:fruitvale,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:fruitvale,,,,
BA,mtc:sfo,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:sfo-mtc:oakland-coliseum-bart,,,,
BA,mtc:oakland-coliseum-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:oakland-coliseum-bart,,,,
BA,mtc:sfo,902409,BA,BA:matrix:mtc:sfo-902409,,,,
BA,902409,mtc:sfo,BA,BA:matrix:mtc:sfo-902409,,,,
BA,mtc:sfo,902509,BA,BA:matrix:mtc:sfo-902509,,,,
BA,902509,mtc:sfo,BA,BA:matrix:mtc:sfo-902509,,,,
BA,mtc:sfo,902609,BA,BA:matrix:mtc:sfo-902609,,,,
BA,902609,mtc:sfo,BA,BA:matrix:mtc:sfo-902609,,,,
BA,mtc:sfo,902709,BA,BA:matrix:mtc:sfo-902709,,,,
BA,902709,mtc:sfo,BA,BA:matrix:mtc:sfo-902709,,,,
BA,mtc:sfo,mtc:union-city-bart,BA,BA:matrix:mtc:sfo-mtc:union-city-bart,,,,
BA,mtc:union-city-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:union-city-bart,,,,
BA,mtc:sfo,902909,BA,BA:matrix:mtc:sfo-902909,,,,
BA,902909,mtc:sfo,BA,BA:matrix:mtc:sfo-902909,,,,
BA,mtc:sfo,905109,BA,BA:matrix:mtc:sfo-905109,,,,
BA,905109,mtc:sfo,BA,BA:matrix:mtc:sfo-905109,,,,
BA,mtc:sfo,mtc:dublin-pleasanton-bart,BA,BA:matrix:mtc:sfo-mtc:dublin-pleasanton-bart,,,,
BA,mtc:dublin-pleasanton-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:dublin-pleasanton-bart,,,,
BA,mtc:sfo,903809,BA,BA:matrix:mtc:sfo-903809,,,,
BA,903809,mtc:sfo,BA,BA:matrix:mtc:sfo-903809,,,,
BA,mtc:sfo,903709,BA,BA:matrix:mtc:sfo-903709,,,,
BA,903709,mtc:sfo,BA,BA:matrix:mtc:sfo-903709,,,,
BA,mtc:sfo,906109,BA,BA:matrix:mtc:sfo-906109,,,,
BA,906109,mtc:sfo,BA,BA:matrix:mtc:sfo-906109,,,,
BA,mtc:sfo,903609,BA,BA:matrix:mtc:sfo-903609,,,,
BA,903609,mtc:sfo,BA,BA:matrix:mtc:sfo-903609,,,,
BA,mtc:sfo,mtc:pleasant-hill-bart,BA,BA:matrix:mtc:sfo-mtc:pleasant-hill-bart,,,,
BA,mtc:pleasant-hill-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:pleasant-hill-bart,,,,
BA,mtc:sfo,mtc:walnut-creek-bart,BA,BA:matrix:mtc:sfo-mtc:walnut-creek-bart,,,,
BA,mtc:walnut-creek-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:walnut-creek-bart,,,,
BA,mtc:sfo,903309,BA,BA:matrix:mtc:sfo-903309,,,,
BA,903309,mtc:sfo,BA,BA:matrix:mtc:sfo-903309,,,,
BA,mtc:sfo,903209,BA,BA:matrix:mtc:sfo-903209,,,,
BA,903209,mtc:sfo,BA,BA:matrix:mtc:sfo-903209,,,,
BA,mtc:sfo,903109,BA,BA:matrix:mtc:sfo-903109,,,,
BA,903109,mtc:sfo,BA,BA:matrix:mtc:sfo-903109,,,,
BA,mtc:sfo,901109,BA,BA:matrix:mtc:sfo-901109,,,,
BA,901109,mtc:sfo,BA,BA:matrix:mtc:sfo-901109,,,,
BA,mtc:sfo,mtc:embarcadero-bart,BA,BA:matrix:mtc:sfo-mtc:embarcadero-bart,,,,
BA,mtc:embarcadero-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:embarcadero-bart,,,,
BA,mtc:sfo,mtc:montgomery-bart,BA,BA:matrix:mtc:sfo-mtc:montgomery-bart,,,,
BA,mtc:montgomery-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:montgomery-bart,,,,
BA,mtc:sfo,mtc:powell,BA,BA:matrix:mtc:sfo-mtc:powell,,,,
BA,mtc:powell,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:powell,,,,
BA,mtc:sfo,mtc:civic-center-bart,BA,BA:matrix:mtc:sfo-mtc:civic-center-bart,,,,
BA,mtc:civic-center-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:civic-center-bart,,,,
BA,mtc:sfo,901509,BA,BA:matrix:mtc:sfo-901509,,,,
BA,901509,mtc:sfo,BA,BA:matrix:mtc:sfo-901509,,,,
BA,mtc:sfo,901609,BA,BA:matrix:mtc:sfo-901609,,,,
BA,901609,mtc:sfo,BA,BA:matrix:mtc:sfo-901609,,,,
BA,mtc:sfo,901709,BA,BA:matrix:mtc:sfo-901709,,,,
BA,901709,mtc:sfo,BA,BA:matrix:mtc:sfo-901709,,,,
BA,mtc:sfo,901809,BA,BA:matrix:mtc:sfo-901809,,,,
BA,901809,mtc:sfo,BA,BA:matrix:mtc:sfo-901809,,,,
BA,mtc:sfo,mtc:daly-city-bart,BA,BA:matrix:mtc:sfo-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:daly-city-bart,,,,
BA,mtc:sfo,mtc:oak,BA,BA:matrix:mtc:sfo-mtc:oak,,,,
BA,mtc:oak,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:oak,,,,
BA,mtc:sfo,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:mtc:sfo-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:sfo,mtc:great-mall-milpitas-bart,BA,BA:matrix:mtc:sfo-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,mtc:sfo,BA,BA:matrix:mtc:sfo-mtc:great-mall-milpitas-bart,,,,
BA,mtc:sfo,909509,BA,BA:matrix:mtc:sfo-909509,,,,
BA,909509,mtc:sfo,BA,BA:matrix:mtc:sfo-909509,,,,
BA,mtc:sfo,908209,BA,BA:matrix:mtc:sfo-908209,,,,
BA,908209,mtc:sfo,BA,BA:matrix:mtc:sfo-908209,,,,
BA,mtc:sfo,908309,BA,BA:matrix:mtc:sfo-908309,,,,
BA,908309,mtc:sfo,BA,BA:matrix:mtc:sfo-908309,,,,
BA,mtc:millbrae-bart,905209,BA,BA:matrix:mtc:millbrae-bart-905209,,,,
BA,905209,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-905209,,,,
BA,mtc:millbrae-bart,mtc:richmond-bart-amtrak,BA,BA:matrix:mtc:millbrae-bart-mtc:richmond-bart-amtrak,,,,
BA,mtc:richmond-bart-amtrak,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:richmond-bart-amtrak,,,,
BA,mtc:millbrae-bart,mtc:el-cerrito-del-norte-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:el-cerrito-del-norte-bart,,,,
BA,mtc:el-cerrito-del-norte-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:el-cerrito-del-norte-bart,,,,
BA,mtc:millbrae-bart,904409,BA,BA:matrix:mtc:millbrae-bart-904409,,,,
BA,904409,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-904409,,,,
BA,mtc:millbrae-bart,904309,BA,BA:matrix:mtc:millbrae-bart-904309,,,,
BA,904309,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-904309,,,,
BA,mtc:millbrae-bart,904209,BA,BA:matrix:mtc:millbrae-bart-904209,,,,
BA,904209,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-904209,,,,
BA,mtc:millbrae-bart,904109,BA,BA:matrix:mtc:millbrae-bart-904109,,,,
BA,904109,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-904109,,,,
BA,mtc:millbrae-bart,mtc:macarthur-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:macarthur-bart,,,,
BA,mtc:macarthur-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:macarthur-bart,,,,
BA,mtc:millbrae-bart,mtc:19th-st-oakland-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:19th-st-oakland-bart,,,,
BA,mtc:19th-st-oakland-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:19th-st-oakland-bart,,,,
BA,mtc:millbrae-bart,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:12th-st-oakland-city-center-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:12th-st-oakland-city-center-bart,,,,
BA,mtc:millbrae-bart,902109,BA,BA:matrix:mtc:millbrae-bart-902109,,,,
BA,902109,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-902109,,,,
BA,mtc:millbrae-bart,mtc:fruitvale,BA,BA:matrix:mtc:millbrae-bart-mtc:fruitvale,,,,
BA,mtc:fruitvale,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:fruitvale,,,,
BA,mtc:millbrae-bart,mtc:oakland-coliseum-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:oakland-coliseum-bart,,,,
BA,mtc:oakland-coliseum-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:oakland-coliseum-bart,,,,
BA,mtc:millbrae-bart,902409,BA,BA:matrix:mtc:millbrae-bart-902409,,,,
BA,902409,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-902409,,,,
BA,mtc:millbrae-bart,902509,BA,BA:matrix:mtc:millbrae-bart-902509,,,,
BA,902509,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-902509,,,,
BA,mtc:millbrae-bart,902609,BA,BA:matrix:mtc:millbrae-bart-902609,,,,
BA,902609,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-902609,,,,
BA,mtc:millbrae-bart,902709,BA,BA:matrix:mtc:millbrae-bart-902709,,,,
BA,902709,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-902709,,,,
BA,mtc:millbrae-bart,mtc:union-city-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:union-city-bart,,,,
BA,mtc:union-city-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:union-city-bart,,,,
BA,mtc:millbrae-bart,902909,BA,BA:matrix:mtc:millbrae-bart-902909,,,,
BA,902909,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-902909,,,,
BA,mtc:millbrae-bart,905109,BA,BA:matrix:mtc:millbrae-bart-905109,,,,
BA,905109,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-905109,,,,
BA,mtc:millbrae-bart,mtc:dublin-pleasanton-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:dublin-pleasanton-bart,,,,
BA,mtc:dublin-pleasanton-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:dublin-pleasanton-bart,,,,
BA,mtc:millbrae-bart,903809,BA,BA:matrix:mtc:millbrae-bart-903809,,,,
BA,903809,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-903809,,,,
BA,mtc:millbrae-bart,903709,BA,BA:matrix:mtc:millbrae-bart-903709,,,,
BA,903709,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-903709,,,,
BA,mtc:millbrae-bart,906109,BA,BA:matrix:mtc:millbrae-bart-906109,,,,
BA,906109,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-906109,,,,
BA,mtc:millbrae-bart,903609,BA,BA:matrix:mtc:millbrae-bart-903609,,,,
BA,903609,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-903609,,,,
BA,mtc:millbrae-bart,mtc:pleasant-hill-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:pleasant-hill-bart,,,,
BA,mtc:pleasant-hill-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:pleasant-hill-bart,,,,
BA,mtc:millbrae-bart,mtc:walnut-creek-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:walnut-creek-bart,,,,
BA,mtc:walnut-creek-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:walnut-creek-bart,,,,
BA,mtc:millbrae-bart,903309,BA,BA:matrix:mtc:millbrae-bart-903309,,,,
BA,903309,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-903309,,,,
BA,mtc:millbrae-bart,903209,BA,BA:matrix:mtc:millbrae-bart-903209,,,,
BA,903209,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-903209,,,,
BA,mtc:millbrae-bart,903109,BA,BA:matrix:mtc:millbrae-bart-903109,,,,
BA,903109,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-903109,,,,
BA,mtc:millbrae-bart,901109,BA,BA:matrix:mtc:millbrae-bart-901109,,,,
BA,901109,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-901109,,,,
BA,mtc:millbrae-bart,mtc:embarcadero-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:embarcadero-bart,,,,
BA,mtc:embarcadero-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:embarcadero-bart,,,,
BA,mtc:millbrae-bart,mtc:montgomery-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:montgomery-bart,,,,
BA,mtc:montgomery-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:montgomery-bart,,,,
BA,mtc:millbrae-bart,mtc:powell,BA,BA:matrix:mtc:millbrae-bart-mtc:powell,,,,
BA,mtc:powell,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:powell,,,,
BA,mtc:millbrae-bart,mtc:civic-center-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:civic-center-bart,,,,
BA,mtc:civic-center-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:civic-center-bart,,,,
BA,mtc:millbrae-bart,901509,BA,BA:matrix:mtc:millbrae-bart-901509,,,,
BA,901509,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-901509,,,,
BA,mtc:millbrae-bart,901609,BA,BA:matrix:mtc:millbrae-bart-901609,,,,
BA,901609,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-901609,,,,
BA,mtc:millbrae-bart,901709,BA,BA:matrix:mtc:millbrae-bart-901709,,,,
BA,901709,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-901709,,,,
BA,mtc:millbrae-bart,901809,BA,BA:matrix:mtc:millbrae-bart-901809,,,,
BA,901809,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-901809,,,,
BA,mtc:millbrae-bart,mtc:daly-city-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:daly-city-bart,,,,
BA,mtc:millbrae-bart,mtc:oak,BA,BA:matrix:mtc:millbrae-bart-mtc:oak,,,,
BA,mtc:oak,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:oak,,,,
BA,mtc:millbrae-bart,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:millbrae-bart,mtc:great-mall-milpitas-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-mtc:great-mall-milpitas-bart,,,,
BA,mtc:millbrae-bart,909509,BA,BA:matrix:mtc:millbrae-bart-909509,,,,
BA,909509,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-909509,,,,
BA,mtc:millbrae-bart,908209,BA,BA:matrix:mtc:millbrae-bart-908209,,,,
BA,908209,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-908209,,,,
BA,mtc:millbrae-bart,908309,BA,BA:matrix:mtc:millbrae-bart-908309,,,,
BA,908309,mtc:millbrae-bart,BA,BA:matrix:mtc:millbrae-bart-908309,,,,
BA,905209,mtc:richmond-bart-amtrak,BA,BA:matrix:905209-mtc:richmond-bart-amtrak,,,,
BA,mtc:richmond-bart-amtrak,905209,BA,BA:matrix:905209-mtc:richmond-bart-amtrak,,,,
BA,905209,mtc:el-cerrito-del-norte-bart,BA,BA:matrix:905209-mtc:el-cerrito-del-norte-bart,,,,
BA,mtc:el-cerrito-del-norte-bart,905209,BA,BA:matrix:905209-mtc:el-cerrito-del-norte-bart,,,,
BA,905209,904409,BA,BA:matrix:905209-904409,,,,
BA,904409,905209,BA,BA:matrix:905209-904409,,,,
BA,905209,904309,BA,BA:matrix:905209-904309,,,,
BA,904309,905209,BA,BA:matrix:905209-904309,,,,
BA,905209,904209,BA,BA:matrix:905209-904209,,,,
BA,904209,905209,BA,BA:matrix:905209-904209,,,,
BA,905209,904109,BA,BA:matrix:905209-904109,,,,
BA,904109,905209,BA,BA:matrix:905209-904109,,,,
BA,905209,mtc:macarthur-bart,BA,BA:matrix:905209-mtc:macarthur-bart,,,,
BA,mtc:macarthur-bart,905209,BA,BA:matrix:905209-mtc:macarthur-bart,,,,
BA,905209,mtc:19th-st-oakland-bart,BA,BA:matrix:905209-mtc:19th-st-oakland-bart,,,,
BA,mtc:19th-st-oakland-bart,905209,BA,BA:matrix:905209-mtc:19th-st-oakland-bart,,,,
BA,905209,mtc:12th-st-oakland-city-center-bart,BA,BA:matrix:905209-mtc:12th-st-oakland-city-center-bart,,,,
BA,mtc:12th-st-oakland-city-center-bart,905209,BA,BA:matrix:905209-mtc:12th-st-oakland-city-center-bart,,,,
BA,905209,902109,BA,BA:matrix:905209-902109,,,,
BA,902109,905209,BA,BA:matrix:905209-902109,,,,
BA,905209,mtc:fruitvale,BA,BA:matrix:905209-mtc:fruitvale,,,,
BA,mtc:fruitvale,905209,BA,BA:matrix:905209-mtc:fruitvale,,,,
BA,905209,mtc:oakland-coliseum-bart,BA,BA:matrix:905209-mtc:oakland-coliseum-bart,,,,
BA,mtc:oakland-coliseum-bart,905209,BA,BA:matrix:905209-mtc:oakland-coliseum-bart,,,,
BA,905209,902409,BA,BA:matrix:905209-902409,,,,
BA,902409,905209,BA,BA:matrix:905209-902409,,,,
BA,905209,902509,BA,BA:matrix:905209-902509,,,,
BA,902509,905209,BA,BA:matrix:905209-902509,,,,
BA,905209,902609,BA,BA:matrix:905209-902609,,,,
BA,902609,905209,BA,BA:matrix:905209-902609,,,,
BA,905209,902709,BA,BA:matrix:905209-902709,,,,
BA,902709,905209,BA,BA:matrix:905209-902709,,,,
BA,905209,mtc:union-city-bart,BA,BA:matrix:905209-mtc:union-city-bart,,,,
BA,mtc:union-city-bart,905209,BA,BA:matrix:905209-mtc:union-city-bart,,,,
BA,905209,902909,BA,BA:matrix:905209-902909,,,,
BA,902909,905209,BA,BA:matrix:905209-902909,,,,
BA,905209,905109,BA,BA:matrix:905209-905109,,,,
BA,905109,905209,BA,BA:matrix:905209-905109,,,,
BA,905209,mtc:dublin-pleasanton-bart,BA,BA:matrix:905209-mtc:dublin-pleasanton-bart,,,,
BA,mtc:dublin-pleasanton-bart,905209,BA,BA:matrix:905209-mtc:dublin-pleasanton-bart,,,,
BA,905209,903809,BA,BA:matrix:905209-903809,,,,
BA,903809,905209,BA,BA:matrix:905209-903809,,,,
BA,905209,903709,BA,BA:matrix:905209-903709,,,,
BA,903709,905209,BA,BA:matrix:905209-903709,,,,
BA,905209,906109,BA,BA:matrix:905209-906109,,,,
BA,906109,905209,BA,BA:matrix:905209-906109,,,,
BA,905209,903609,BA,BA:matrix:905209-903609,,,,
BA,903609,905209,BA,BA:matrix:905209-903609,,,,
BA,905209,mtc:pleasant-hill-bart,BA,BA:matrix:905209-mtc:pleasant-hill-bart,,,,
BA,mtc:pleasant-hill-bart,905209,BA,BA:matrix:905209-mtc:pleasant-hill-bart,,,,
BA,905209,mtc:walnut-creek-bart,BA,BA:matrix:905209-mtc:walnut-creek-bart,,,,
BA,mtc:walnut-creek-bart,905209,BA,BA:matrix:905209-mtc:walnut-creek-bart,,,,
BA,905209,903309,BA,BA:matrix:905209-903309,,,,
BA,903309,905209,BA,BA:matrix:905209-903309,,,,
BA,905209,903209,BA,BA:matrix:905209-903209,,,,
BA,903209,905209,BA,BA:matrix:905209-903209,,,,
BA,905209,903109,BA,BA:matrix:905209-903109,,,,
BA,903109,905209,BA,BA:matrix:905209-903109,,,,
BA,905209,901109,BA,BA:matrix:905209-901109,,,,
BA,901109,905209,BA,BA:matrix:905209-901109,,,,
BA,905209,mtc:embarcadero-bart,BA,BA:matrix:905209-mtc:embarcadero-bart,,,,
BA,mtc:embarcadero-bart,905209,BA,BA:matrix:905209-mtc:embarcadero-bart,,,,
BA,905209,mtc:montgomery-bart,BA,BA:matrix:905209-mtc:montgomery-bart,,,,
BA,mtc:montgomery-bart,905209,BA,BA:matrix:905209-mtc:montgomery-bart,,,,
BA,905209,mtc:powell,BA,BA:matrix:905209-mtc:powell,,,,
BA,mtc:powell,905209,BA,BA:matrix:905209-mtc:powell,,,,
BA,905209,mtc:civic-center-bart,BA,BA:matrix:905209-mtc:civic-center-bart,,,,
BA,mtc:civic-center-bart,905209,BA,BA:matrix:905209-mtc:civic-center-bart,,,,
BA,905209,901509,BA,BA:matrix:905209-901509,,,,
BA,901509,905209,BA,BA:matrix:905209-901509,,,,
BA,905209,901609,BA,BA:matrix:905209-901609,,,,
BA,901609,905209,BA,BA:matrix:905209-901609,,,,
BA,905209,901709,BA,BA:matrix:905209-901709,,,,
BA,901709,905209,BA,BA:matrix:905209-901709,,,,
BA,905209,901809,BA,BA:matrix:905209-901809,,,,
BA,901809,905209,BA,BA:matrix:905209-901809,,,,
BA,905209,mtc:daly-city-bart,BA,BA:matrix:905209-mtc:daly-city-bart,,,,
BA,mtc:daly-city-bart,905209,BA,BA:matrix:905209-mtc:daly-city-bart,,,,
BA,905209,mtc:oak,BA,BA:matrix:905209-mtc:oak,,,,
BA,mtc:oak,905209,BA,BA:matrix:905209-mtc:oak,,,,
BA,905209,mtc:warm-springs-south-fremont-bart,BA,BA:matrix:905209-mtc:warm-springs-south-fremont-bart,,,,
BA,mtc:warm-springs-south-fremont-bart,905209,BA,BA:matrix:905209-mtc:warm-springs-south-fremont-bart,,,,
BA,905209,mtc:great-mall-milpitas-bart,BA,BA:matrix:905209-mtc:great-mall-milpitas-bart,,,,
BA,mtc:great-mall-milpitas-bart,905209,BA,BA:matrix:905209-mtc:great-mall-milpitas-bart,,,,
BA,905209,909509,BA,BA:matrix:905209-909509,,,,
BA,909509,905209,BA,BA:matrix:905209-909509,,,,
BA,905209,908209,BA,BA:matrix:905209-908209,,,,
BA,908209,905209,BA,BA:matrix:905209-908209,,,,
BA,905209,908309,BA,BA:matrix:905209-908309,,,,
